"logger","date","max","min","mean","range","season"
"STRI.IR2",2016-03-09,27.899,27.53,27.7503333333333,0.369,"janfebmar"
"STRI.IR2",2016-03-10,27.702,27.481,27.5867083333334,0.221,"janfebmar"
"STRI.IR2",2016-03-11,28.023,27.554,27.6997708333334,0.469000000000001,"janfebmar"
"STRI.IR2",2016-03-12,27.875,27.53,27.7079479166667,0.344999999999999,"janfebmar"
"STRI.IR2",2016-03-13,28.196,27.505,27.75590625,0.691000000000003,"janfebmar"
"STRI.IR2",2016-03-14,28.295,27.776,27.9374270833333,0.519000000000002,"janfebmar"
"STRI.IR2",2016-03-15,28.568,27.776,28.10453125,0.792000000000002,"janfebmar"
"STRI.IR2",2016-03-16,28.891,27.998,28.3668020833333,0.892999999999997,"janfebmar"
"STRI.IR2",2016-03-17,28.667,28.023,28.3013229166666,0.644000000000002,"janfebmar"
"STRI.IR2",2016-03-18,28.32,27.825,28.0957083333333,0.495000000000001,"janfebmar"
"STRI.IR2",2016-03-19,28.866,27.727,28.06834375,1.139,"janfebmar"
"STRI.IR2",2016-03-20,28.444,27.825,27.974625,0.619,"janfebmar"
"STRI.IR2",2016-03-21,28.32,27.801,28.0717083333333,0.519000000000002,"janfebmar"
"STRI.IR2",2016-03-22,28.692,28.048,28.2801979166667,0.644000000000002,"janfebmar"
"STRI.IR2",2016-03-23,28.394,28.097,28.2521979166666,0.296999999999997,"janfebmar"
"STRI.IR2",2016-03-24,28.568,27.924,28.1578229166666,0.644000000000002,"janfebmar"
"STRI.IR2",2016-03-25,28.593,28.048,28.2458020833333,0.545000000000002,"janfebmar"
"STRI.IR2",2016-03-26,29.115,28.122,28.60990625,0.992999999999999,"janfebmar"
"STRI.IR2",2016-03-27,29.215,28.493,28.75834375,0.722000000000001,"janfebmar"
"STRI.IR2",2016-03-28,29.265,28.518,28.75321875,0.747,"janfebmar"
"STRI.IR2",2016-03-29,29.365,28.568,28.902,0.796999999999997,"janfebmar"
"STRI.IR2",2016-03-30,29.69,28.791,29.10828125,0.899000000000001,"janfebmar"
"STRI.IR2",2016-03-31,29.59,28.617,29.0622708333333,0.972999999999999,"janfebmar"
"STRI.IR2",2016-04-01,29.64,28.816,29.1924375,0.824000000000002,"aprmayjun"
"STRI.IR2",2016-04-02,29.24,28.642,28.9386875,0.597999999999999,"aprmayjun"
"STRI.IR2",2016-04-03,29.69,28.667,29.0071875,1.023,"aprmayjun"
"STRI.IR2",2016-04-04,29.439,28.617,29.0313958333333,0.821999999999999,"aprmayjun"
"STRI.IR2",2016-04-05,29.59,29.04,29.18290625,0.550000000000001,"aprmayjun"
"STRI.IR2",2016-04-06,29.815,28.965,29.2001145833333,0.850000000000001,"aprmayjun"
"STRI.IR2",2016-04-07,29.69,28.965,29.2091666666667,0.725000000000001,"aprmayjun"
"STRI.IR2",2016-04-08,29.916,29.015,29.35428125,0.901,"aprmayjun"
"STRI.IR2",2016-04-09,29.89,29.215,29.4605833333333,0.675000000000001,"aprmayjun"
"STRI.IR2",2016-04-10,29.991,29.14,29.4986875,0.850999999999999,"aprmayjun"
"STRI.IR2",2016-04-11,29.54,29.065,29.3530208333333,0.474999999999998,"aprmayjun"
"STRI.IR2",2016-04-12,29.54,28.891,29.1161041666667,0.649000000000001,"aprmayjun"
"STRI.IR2",2016-04-13,29.54,28.642,28.9891041666666,0.898,"aprmayjun"
"STRI.IR2",2016-04-14,29.54,28.816,29.0998854166666,0.724,"aprmayjun"
"STRI.IR2",2016-04-15,29.565,29.015,29.24165625,0.550000000000001,"aprmayjun"
"STRI.IR2",2016-04-16,29.665,29.065,29.2792291666667,0.599999999999998,"aprmayjun"
"STRI.IR2",2016-04-17,29.59,29.015,29.2178229166667,0.574999999999999,"aprmayjun"
"STRI.IR2",2016-04-18,29.54,28.941,29.2028645833333,0.599,"aprmayjun"
"STRI.IR2",2016-04-19,29.34,28.99,29.130625,0.350000000000001,"aprmayjun"
"STRI.IR2",2016-04-20,29.565,28.965,29.2125208333333,0.600000000000001,"aprmayjun"
"STRI.IR2",2016-04-21,29.414,28.965,29.1519375,0.449000000000002,"aprmayjun"
"STRI.IR2",2016-04-22,29.59,29.04,29.2958854166667,0.550000000000001,"aprmayjun"
"STRI.IR2",2016-04-23,29.815,29.165,29.4369166666666,0.650000000000002,"aprmayjun"
"STRI.IR2",2016-04-24,30.041,29.439,29.6935729166667,0.602,"aprmayjun"
"STRI.IR2",2016-04-25,29.941,29.464,29.7168333333333,0.477,"aprmayjun"
"STRI.IR2",2016-04-26,29.941,29.19,29.4966666666667,0.750999999999998,"aprmayjun"
"STRI.IR2",2016-04-27,30.066,29.04,29.5348333333333,1.026,"aprmayjun"
"STRI.IR2",2016-04-28,29.615,29.14,29.3926770833333,0.474999999999998,"aprmayjun"
"STRI.IR2",2016-04-29,29.64,28.965,29.3607708333333,0.675000000000001,"aprmayjun"
"STRI.IR2",2016-04-30,30.167,29.215,29.5534895833333,0.952000000000002,"aprmayjun"
"STRI.IR2",2016-05-01,29.715,29.115,29.3546145833333,0.600000000000001,"aprmayjun"
"STRI.IR2",2016-05-02,29.64,29.09,29.3255520833333,0.550000000000001,"aprmayjun"
"STRI.IR2",2016-05-03,30.192,29.315,29.638625,0.876999999999999,"aprmayjun"
"STRI.IR2",2016-05-04,30.167,29.34,29.7280104166666,0.827000000000002,"aprmayjun"
"STRI.IR2",2016-05-05,30.318,29.64,29.8961875,0.678000000000001,"aprmayjun"
"STRI.IR2",2016-05-06,30.268,29.815,29.9619375,0.452999999999999,"aprmayjun"
"STRI.IR2",2016-05-07,30.167,29.665,29.82621875,0.502000000000002,"aprmayjun"
"STRI.IR2",2016-05-08,30.217,29.615,29.8344479166667,0.602,"aprmayjun"
"STRI.IR2",2016-05-09,29.865,29.59,29.6936458333333,0.274999999999999,"aprmayjun"
"STRI.IR2",2016-05-10,29.765,29.315,29.5179791666667,0.449999999999999,"aprmayjun"
"STRI.IR2",2016-05-11,29.615,29.19,29.40578125,0.424999999999997,"aprmayjun"
"STRI.IR2",2016-05-12,29.715,29.015,29.3716875,0.699999999999999,"aprmayjun"
"STRI.IR2",2016-05-13,29.815,29.34,29.5456041666666,0.475000000000001,"aprmayjun"
"STRI.IR2",2016-05-14,29.89,29.34,29.5165,0.550000000000001,"aprmayjun"
"STRI.IR2",2016-05-15,29.966,29.365,29.5730208333333,0.601000000000003,"aprmayjun"
"STRI.IR2",2016-05-16,30.268,29.49,29.7749895833333,0.778000000000002,"aprmayjun"
"STRI.IR2",2016-05-17,30.343,29.715,29.9654479166667,0.628,"aprmayjun"
"STRI.IR2",2016-05-18,30.697,29.74,30.17628125,0.957000000000001,"aprmayjun"
"STRI.IR2",2016-05-19,30.697,30.041,30.29734375,0.655999999999999,"aprmayjun"
"STRI.IR2",2016-05-20,30.748,30.142,30.3721458333333,0.606000000000002,"aprmayjun"
"STRI.IR2",2016-05-21,31.001,30.192,30.533875,0.809000000000001,"aprmayjun"
"STRI.IR2",2016-05-22,31.179,30.318,30.7390104166667,0.860999999999997,"aprmayjun"
"STRI.IR2",2016-05-23,31.306,30.495,30.8961354166667,0.811,"aprmayjun"
"STRI.IR2",2016-05-24,31.382,30.9,31.1218020833334,0.482000000000003,"aprmayjun"
"STRI.IR2",2016-05-25,31.331,30.874,31.0960208333333,0.457000000000001,"aprmayjun"
"STRI.IR2",2016-05-26,31.484,30.697,31.09890625,0.787000000000003,"aprmayjun"
"STRI.IR2",2016-05-27,31.586,30.798,31.17321875,0.788,"aprmayjun"
"STRI.IR2",2016-05-28,31.153,30.192,30.6528020833333,0.960999999999999,"aprmayjun"
"STRI.IR2",2016-05-29,30.444,29.966,30.1654375,0.477999999999998,"aprmayjun"
"STRI.IR2",2016-05-30,30.419,29.865,30.1173229166667,0.554000000000002,"aprmayjun"
"STRI.IR2",2016-05-31,30.672,30.041,30.2733645833334,0.631,"aprmayjun"
"STRI.IR2",2016-06-01,30.697,30.091,30.3322916666667,0.605999999999998,"aprmayjun"
"STRI.IR2",2016-06-02,30.545,30.142,30.2406458333334,0.403000000000002,"aprmayjun"
"STRI.IR2",2016-06-03,30.394,30.091,30.2182708333333,0.302999999999997,"aprmayjun"
"STRI.IR2",2016-06-04,30.167,29.79,29.9681666666667,0.377000000000002,"aprmayjun"
"STRI.IR2",2016-06-05,30.192,29.64,29.8748333333333,0.552,"aprmayjun"
"STRI.IR2",2016-06-06,29.991,29.59,29.7413645833333,0.401,"aprmayjun"
"STRI.IR2",2016-06-07,29.966,29.615,29.7625208333333,0.351000000000003,"aprmayjun"
"STRI.IR2",2016-06-08,29.815,29.64,29.7324479166667,0.175000000000001,"aprmayjun"
"STRI.IR2",2016-06-09,29.89,29.54,29.7006770833333,0.350000000000001,"aprmayjun"
"STRI.IR2",2016-06-10,29.89,29.64,29.7655208333334,0.25,"aprmayjun"
"STRI.IR2",2016-06-11,29.79,29.464,29.5985729166667,0.326000000000001,"aprmayjun"
"STRI.IR2",2016-06-12,29.765,29.315,29.4812916666667,0.449999999999999,"aprmayjun"
"STRI.IR2",2016-06-13,29.59,29.24,29.36803125,0.350000000000001,"aprmayjun"
"STRI.IR2",2016-06-14,29.64,29.29,29.4344583333333,0.350000000000001,"aprmayjun"
"STRI.IR2",2016-06-15,29.84,29.315,29.4919270833333,0.524999999999999,"aprmayjun"
"STRI.IR2",2016-06-16,29.89,29.414,29.6029166666667,0.475999999999999,"aprmayjun"
"STRI.IR2",2016-06-17,29.941,29.439,29.6608229166666,0.501999999999999,"aprmayjun"
"STRI.IR2",2016-06-18,30.192,29.565,29.8704166666666,0.626999999999999,"aprmayjun"
"STRI.IR2",2016-06-19,30.495,29.916,30.0894270833333,0.579000000000001,"aprmayjun"
"STRI.IR2",2016-06-20,30.369,29.966,30.09240625,0.402999999999999,"aprmayjun"
"STRI.IR2",2016-06-21,30.52,29.84,30.1159375,0.68,"aprmayjun"
"STRI.IR2",2016-06-22,30.243,29.89,30.0341770833333,0.352999999999998,"aprmayjun"
"STRI.IR2",2016-06-23,30.243,29.765,29.96615625,0.477999999999998,"aprmayjun"
"STRI.IR2",2016-06-24,30.52,29.916,30.1665729166667,0.603999999999999,"aprmayjun"
"STRI.IR2",2016-06-25,30.293,29.765,30.00909375,0.527999999999999,"aprmayjun"
"STRI.IR2",2016-06-26,30.545,29.941,30.1763020833333,0.604000000000003,"aprmayjun"
"STRI.IR2",2016-06-27,30.596,30.192,30.3627916666667,0.404,"aprmayjun"
"STRI.IR2",2016-06-28,30.849,30.192,30.4959479166667,0.657,"aprmayjun"
"STRI.IR2",2016-06-29,31.103,30.192,30.65178125,0.911000000000001,"aprmayjun"
"STRI.IR2",2016-06-30,30.798,30.798,30.798,0,"aprmayjun"
"Cristo.IR3.arr1",2015-07-01,31.0011111111111,29.09,30.0012789351852,1.91111111111111,"julaugsep"
"Cristo.IR3.arr1",2015-07-02,31.3311111111111,29.59,30.4033275462963,1.74111111111111,"julaugsep"
"Cristo.IR3.arr1",2015-07-03,31.1277777777778,29.765,30.3867766203704,1.36277777777778,"julaugsep"
"Cristo.IR3.arr1",2015-07-04,30.2427777777778,29.765,30.0695486111111,0.477777777777778,"julaugsep"
"Cristo.IR3.arr1",2015-07-05,30.8238888888889,29.64,30.0459143518519,1.18388888888889,"julaugsep"
"Cristo.IR3.arr1",2015-07-06,30.3688888888889,29.79,30.06296875,0.578888888888887,"julaugsep"
"Cristo.IR3.arr1",2015-07-07,30.0411111111111,29.29,29.8002314814815,0.751111111111111,"julaugsep"
"Cristo.IR3.arr1",2015-07-08,29.715,29.215,29.5077141203704,0.499999999999996,"julaugsep"
"Cristo.IR3.arr1",2015-07-09,31.4077777777778,29.365,29.935775462963,2.04277777777778,"julaugsep"
"Cristo.IR3.arr1",2015-07-10,30.4438888888889,29.515,29.8723900462963,0.928888888888896,"julaugsep"
"Cristo.IR3.arr1",2015-07-11,30.52,29.715,29.9583159722222,0.805000000000007,"julaugsep"
"Cristo.IR3.arr1",2015-07-12,30.1172222222222,29.54,29.7644502314815,0.577222222222222,"julaugsep"
"Cristo.IR3.arr1",2015-07-13,29.89,28.965,29.5388541666667,0.925000000000004,"julaugsep"
"Cristo.IR3.arr1",2015-07-14,29.64,29.115,29.3812962962963,0.525000000000006,"julaugsep"
"Cristo.IR3.arr1",2015-07-15,31.0011111111111,29.015,29.6015509259259,1.98611111111111,"julaugsep"
"Cristo.IR3.arr1",2015-07-16,31.1277777777778,29.515,30.0360127314815,1.61277777777778,"julaugsep"
"Cristo.IR3.arr1",2015-07-17,30.6461111111111,29.815,30.0569039351852,0.83111111111111,"julaugsep"
"Cristo.IR3.arr1",2015-07-18,30.52,29.665,30.0452430555556,0.855000000000004,"julaugsep"
"Cristo.IR3.arr1",2015-07-19,31.1788888888889,29.665,30.0989872685186,1.51388888888889,"julaugsep"
"Cristo.IR3.arr1",2015-07-20,30.5961111111111,29.59,29.949056712963,1.00611111111111,"julaugsep"
"Cristo.IR3.arr1",2015-07-21,29.59,28.9411111111111,29.2659490740741,0.648888888888891,"julaugsep"
"Cristo.IR3.arr1",2015-07-22,30.1672222222222,29.065,29.5769675925926,1.10222222222223,"julaugsep"
"Cristo.IR3.arr1",2015-07-23,30.4438888888889,28.9411111111111,29.5209027777778,1.50277777777778,"julaugsep"
"Cristo.IR3.arr1",2015-07-24,30.7222222222222,29.54,29.9517997685185,1.18222222222222,"julaugsep"
"Cristo.IR3.arr1",2015-07-25,30.1922222222222,29.34,29.7067592592592,0.852222222222224,"julaugsep"
"Cristo.IR3.arr1",2015-07-26,30.52,29.04,29.6438194444444,1.48,"julaugsep"
"Cristo.IR3.arr1",2015-07-27,29.79,29.065,29.3628761574074,0.725000000000005,"julaugsep"
"Cristo.IR3.arr1",2015-07-28,29.49,28.5677777777778,29.104693287037,0.922222222222221,"julaugsep"
"Cristo.IR3.arr1",2015-07-29,29.49,28.7911111111111,29.0594907407407,0.698888888888888,"julaugsep"
"Cristo.IR3.arr1",2015-07-30,29.84,28.8661111111111,29.2422106481481,0.97388888888889,"julaugsep"
"Cristo.IR3.arr1",2015-07-31,29.54,28.9161111111111,29.2948611111111,0.623888888888882,"julaugsep"
"Cristo.IR3.arr1",2015-08-01,29.315,28.6922222222222,29.0350868055555,0.622777777777774,"julaugsep"
"Cristo.IR3.arr1",2015-08-02,28.9411111111111,28.27,28.6713657407407,0.671111111111109,"julaugsep"
"Cristo.IR3.arr1",2015-08-03,29.59,28.1472222222222,28.7090972222222,1.44277777777777,"julaugsep"
"Cristo.IR3.arr1",2015-08-04,30.1922222222222,28.7422222222222,29.1433159722222,1.45,"julaugsep"
"Cristo.IR3.arr1",2015-08-05,29.3888888888889,28.8161111111111,29.0336342592593,0.57277777777778,"julaugsep"
"Cristo.IR3.arr1",2015-08-06,29.9411111111111,28.6922222222222,29.1793692129629,1.24888888888889,"julaugsep"
"Cristo.IR3.arr1",2015-08-07,29.165,28.4677777777778,28.7880902777778,0.697222222222223,"julaugsep"
"Cristo.IR3.arr1",2015-08-08,28.9161111111111,28.3938888888889,28.6579050925926,0.522222222222229,"julaugsep"
"Cristo.IR3.arr1",2015-08-09,29.515,28.32,28.7116203703704,1.195,"julaugsep"
"Cristo.IR3.arr1",2015-08-10,29.64,28.2211111111111,28.8215219907407,1.41888888888889,"julaugsep"
"Cristo.IR3.arr1",2015-08-11,30.0411111111111,28.5427777777778,29.2338831018518,1.49833333333333,"julaugsep"
"Cristo.IR3.arr1",2015-08-12,30.0911111111111,29.015,29.524681712963,1.07611111111111,"julaugsep"
"Cristo.IR3.arr1",2015-08-13,29.665,28.9411111111111,29.4343229166667,0.723888888888894,"julaugsep"
"Cristo.IR3.arr1",2015-08-14,30.2927777777778,28.6922222222222,29.3178645833333,1.60055555555556,"julaugsep"
"Cristo.IR3.arr1",2015-08-15,30.1422222222222,28.6172222222222,29.1880381944444,1.525,"julaugsep"
"Cristo.IR3.arr1",2015-08-16,30.1672222222222,29.19,29.4408449074074,0.977222222222224,"julaugsep"
"Cristo.IR3.arr1",2015-08-17,29.9161111111111,29.215,29.4440162037037,0.701111111111111,"julaugsep"
"Cristo.IR3.arr1",2015-08-18,29.34,29.015,29.2168229166667,0.324999999999996,"julaugsep"
"Cristo.IR3.arr1",2015-08-19,29.4638888888889,28.7661111111111,29.0523032407407,0.697777777777777,"julaugsep"
"Cristo.IR3.arr1",2015-08-20,29.115,28.6672222222222,28.8795717592593,0.447777777777777,"julaugsep"
"Cristo.IR3.arr1",2015-08-21,28.7172222222222,28.0477777777778,28.5063715277778,0.669444444444444,"julaugsep"
"Cristo.IR3.arr1",2015-08-22,30.1922222222222,27.9738888888889,28.9908217592593,2.21833333333334,"julaugsep"
"Cristo.IR3.arr1",2015-08-23,29.9661111111111,28.7661111111111,29.2846585648148,1.2,"julaugsep"
"Cristo.IR3.arr1",2015-08-24,30.1672222222222,29.19,29.5166030092593,0.977222222222224,"julaugsep"
"Cristo.IR3.arr1",2015-08-25,29.89,29.115,29.4458738425926,0.775000000000006,"julaugsep"
"Cristo.IR3.arr1",2015-08-26,30.4438888888889,29.04,29.518912037037,1.40388888888889,"julaugsep"
"Cristo.IR3.arr1",2015-08-27,29.4388888888889,29.165,29.3137268518518,0.273888888888884,"julaugsep"
"Cristo.IR3.arr1",2015-08-28,30.0161111111111,28.7422222222222,29.4704282407407,1.27388888888889,"julaugsep"
"Cristo.IR3.arr1",2015-08-29,30.52,29.19,29.7334606481482,1.33000000000001,"julaugsep"
"Cristo.IR3.arr1",2015-08-30,29.715,29.215,29.4685127314815,0.499999999999996,"julaugsep"
"Cristo.IR3.arr1",2015-08-31,29.89,28.8911111111111,29.3956018518518,0.998888888888889,"julaugsep"
"Cristo.IR3.arr1",2015-09-01,30.6211111111111,29.265,29.7642650462963,1.3561111111111,"julaugsep"
"Cristo.IR3.arr1",2015-09-02,29.715,29.19,29.3679166666667,0.524999999999999,"julaugsep"
"Cristo.IR3.arr1",2015-09-03,30.2172222222222,28.8161111111111,29.4898611111111,1.40111111111111,"julaugsep"
"Cristo.IR3.arr1",2015-09-04,29.715,29.165,29.4832928240741,0.549999999999997,"julaugsep"
"Cristo.IR3.arr1",2015-09-05,29.315,28.7661111111111,29.0590856481482,0.548888888888886,"julaugsep"
"Cristo.IR3.arr1",2015-09-06,28.9161111111111,28.5177777777778,28.680150462963,0.398333333333341,"julaugsep"
"Cristo.IR3.arr1",2015-09-07,28.8411111111111,28.27,28.5753703703704,0.571111111111115,"julaugsep"
"Cristo.IR3.arr1",2015-09-08,28.965,28.0722222222222,28.585625,0.892777777777777,"julaugsep"
"Cristo.IR3.arr1",2015-09-09,29.04,28.4188888888889,28.6560532407408,0.621111111111116,"julaugsep"
"Cristo.IR3.arr1",2015-09-10,29.09,28.4927777777778,28.7275289351852,0.597222222222218,"julaugsep"
"Cristo.IR3.arr1",2015-09-11,28.7422222222222,28.3688888888889,28.576255787037,0.373333333333338,"julaugsep"
"Cristo.IR3.arr1",2015-09-12,29.49,28.3688888888889,28.8098668981481,1.12111111111111,"julaugsep"
"Cristo.IR3.arr1",2015-09-13,29.715,28.4677777777778,28.9076851851851,1.24722222222222,"julaugsep"
"Cristo.IR3.arr1",2015-09-14,28.99,28.5427777777778,28.8401157407407,0.447222222222226,"julaugsep"
"Cristo.IR3.arr1",2015-09-15,29.09,28.4188888888889,28.7827083333333,0.671111111111113,"julaugsep"
"Cristo.IR3.arr1",2015-09-16,30.1922222222222,28.7661111111111,29.3093518518518,1.42611111111111,"julaugsep"
"Cristo.IR3.arr1",2015-09-17,30.0411111111111,28.8411111111111,29.3619907407407,1.2,"julaugsep"
"Cristo.IR3.arr1",2015-09-18,30.8738888888889,28.9161111111111,29.7288425925926,1.95777777777777,"julaugsep"
"Cristo.IR3.arr1",2015-09-19,29.84,29.24,29.6208391203704,0.599999999999998,"julaugsep"
"Cristo.IR3.arr1",2015-09-20,31.3822222222222,29.365,30.0465393518519,2.01722222222222,"julaugsep"
"Cristo.IR3.arr1",2015-09-21,31.4588888888889,29.715,30.4205613425926,1.74388888888889,"julaugsep"
"Cristo.IR3.arr1",2015-09-22,30.52,29.715,30.0517534722222,0.805000000000007,"julaugsep"
"Cristo.IR3.arr1",2015-09-23,29.84,29.515,29.7194270833333,0.325000000000006,"julaugsep"
"Cristo.IR3.arr1",2015-09-24,30.1922222222222,29.3888888888889,29.6984143518518,0.803333333333331,"julaugsep"
"Cristo.IR3.arr1",2015-09-25,30.5961111111111,28.965,29.7263715277778,1.63111111111111,"julaugsep"
"Cristo.IR3.arr1",2015-09-26,29.865,29.24,29.5505844907407,0.625,"julaugsep"
"Cristo.IR3.arr1",2015-09-27,29.515,28.8911111111111,29.2689236111111,0.623888888888882,"julaugsep"
"Cristo.IR3.arr1",2015-09-28,29.24,28.8161111111111,29.1101793981482,0.423888888888893,"julaugsep"
"Cristo.IR3.arr1",2015-09-29,29.215,28.6172222222222,28.9888888888889,0.597777777777782,"julaugsep"
"Cristo.IR3.arr1",2015-09-30,29.365,29.015,29.10328125,0.349999999999998,"julaugsep"
"Cristo.IR3.arr1",2015-10-01,29.24,28.9411111111111,29.0723148148148,0.298888888888897,"octnovdec"
"Cristo.IR3.arr1",2015-10-02,28.99,28.6922222222222,28.8436342592592,0.297777777777778,"octnovdec"
"Cristo.IR3.arr1",2015-10-03,30.8738888888889,28.32,29.4422916666667,2.55388888888888,"octnovdec"
"Cristo.IR3.arr1",2015-10-04,31.9961111111111,29.29,30.0223032407407,2.70611111111112,"octnovdec"
"Cristo.IR3.arr1",2015-10-05,30.3177777777778,29.4138888888889,29.9272395833333,0.903888888888893,"octnovdec"
"Cristo.IR3.arr1",2015-10-06,30.3938888888889,29.165,29.6350578703704,1.22888888888889,"octnovdec"
"Cristo.IR3.arr1",2015-10-07,29.79,29.065,29.4636400462963,0.725000000000005,"octnovdec"
"Cristo.IR3.arr1",2015-10-08,30.4688888888889,28.8661111111111,29.5055439814815,1.60277777777777,"octnovdec"
"Cristo.IR3.arr1",2015-10-09,31.0011111111111,29.4138888888889,29.9639236111111,1.58722222222223,"octnovdec"
"Cristo.IR3.arr1",2015-10-10,31.9188888888889,29.89,30.405462962963,2.02888888888888,"octnovdec"
"Cristo.IR3.arr1",2015-10-11,31.8927777777778,30.3177777777778,31.0266493055556,1.575,"octnovdec"
"Cristo.IR3.arr1",2015-10-12,31.255,30.6722222222222,30.8748495370371,0.582777777777782,"octnovdec"
"Cristo.IR3.arr1",2015-10-13,32.0727777777778,30.3688888888889,30.877662037037,1.70388888888888,"octnovdec"
"Cristo.IR3.arr1",2015-10-14,30.8238888888889,30.0911111111111,30.4266666666667,0.732777777777777,"octnovdec"
"Cristo.IR3.arr1",2015-10-15,31.6627777777778,29.59,30.4299363425926,2.07277777777778,"octnovdec"
"Cristo.IR3.arr1",2015-10-16,31.97,30.0411111111111,30.7710648148148,1.9288888888889,"octnovdec"
"Cristo.IR3.arr1",2015-10-17,32.0727777777778,30.5711111111111,31.008275462963,1.50166666666666,"octnovdec"
"Cristo.IR3.arr1",2015-10-18,32.2527777777778,30.5711111111111,31.048744212963,1.68166666666666,"octnovdec"
"Cristo.IR3.arr1",2015-10-19,32.0472222222222,30.6722222222222,31.1388888888889,1.375,"octnovdec"
"Cristo.IR3.arr1",2015-10-20,31.97,30.6211111111111,31.2226215277778,1.3488888888889,"octnovdec"
"Cristo.IR3.arr1",2015-10-21,31.3572222222222,30.7222222222222,31.0349884259259,0.635000000000002,"octnovdec"
"Cristo.IR3.arr1",2015-10-22,31.9438888888889,30.3688888888889,31.0436284722222,1.575,"octnovdec"
"Cristo.IR3.arr1",2015-10-23,32.5622222222222,30.6461111111111,31.2972511574074,1.91611111111111,"octnovdec"
"Cristo.IR3.arr1",2015-10-24,32.6388888888889,30.4438888888889,31.5114641203704,2.195,"octnovdec"
"Cristo.IR3.arr1",2015-10-25,32.3038888888889,31.0261111111111,31.452818287037,1.27777777777778,"octnovdec"
"Cristo.IR3.arr1",2015-10-26,32.2011111111111,30.8738888888889,31.3910069444445,1.32722222222223,"octnovdec"
"Cristo.IR3.arr1",2015-10-27,31.23,30.6722222222222,30.9723668981482,0.55777777777778,"octnovdec"
"Cristo.IR3.arr1",2015-10-28,31.4077777777778,30.2927777777778,30.8103935185185,1.115,"octnovdec"
"Cristo.IR3.arr1",2015-10-29,31.3061111111111,30.3938888888889,30.7416087962963,0.912222222222219,"octnovdec"
"Cristo.IR3.arr1",2015-10-30,31.2811111111111,30.2427777777778,30.5852314814815,1.03833333333333,"octnovdec"
"Cristo.IR3.arr1",2015-10-31,30.495,29.89,30.2838599537037,0.605,"octnovdec"
"Cristo.IR3.arr1",2015-11-01,30.8488888888889,29.74,30.2698958333333,1.1088888888889,"octnovdec"
"Cristo.IR3.arr1",2015-11-02,31.3311111111111,29.765,30.4082986111111,1.56611111111111,"octnovdec"
"Cristo.IR3.arr1",2015-11-03,31.0772222222222,30.2427777777778,30.5635011574074,0.83444444444444,"octnovdec"
"Cristo.IR3.arr1",2015-11-04,32.5361111111111,30.4188888888889,31.1615046296296,2.11722222222222,"octnovdec"
"Cristo.IR3.arr1",2015-11-05,32.5361111111111,30.7477777777778,31.3413020833333,1.78833333333333,"octnovdec"
"Cristo.IR3.arr1",2015-11-06,31.6122222222222,30.7977777777778,31.1786979166667,0.814444444444444,"octnovdec"
"Cristo.IR3.arr1",2015-11-07,31.0011111111111,30.4688888888889,30.72,0.532222222222227,"octnovdec"
"Cristo.IR3.arr1",2015-11-08,32.4838888888889,30.0661111111111,30.971880787037,2.41777777777778,"octnovdec"
"Cristo.IR3.arr1",2015-11-09,32.4072222222222,30.6211111111111,31.4447627314815,1.78611111111111,"octnovdec"
"Cristo.IR3.arr1",2015-11-10,33.2088888888889,30.9,31.8448611111111,2.30888888888888,"octnovdec"
"Cristo.IR3.arr1",2015-11-11,32.51,31.1527777777778,31.7074594907407,1.35722222222222,"octnovdec"
"Cristo.IR3.arr1",2015-11-12,31.4838888888889,31.0011111111111,31.2533043981481,0.48277777777778,"octnovdec"
"Cristo.IR3.arr1",2015-11-13,31.1277777777778,30.6211111111111,30.8653645833333,0.506666666666671,"octnovdec"
"Cristo.IR3.arr1",2015-11-14,31.3311111111111,30.545,30.8275231481482,0.786111111111115,"octnovdec"
"Cristo.IR3.arr1",2015-11-15,31.765,30.0661111111111,30.8065740740741,1.69888888888889,"octnovdec"
"Cristo.IR3.arr1",2015-11-16,32.15,30.1422222222222,31.1117592592593,2.00777777777778,"octnovdec"
"Cristo.IR3.arr1",2015-11-17,32.3038888888889,30.6722222222222,31.2736400462963,1.63166666666667,"octnovdec"
"Cristo.IR3.arr1",2015-11-18,32.4577777777778,30.5711111111111,31.4025694444444,1.88666666666667,"octnovdec"
"Cristo.IR3.arr1",2015-11-19,32.7172222222222,30.8238888888889,31.6743865740741,1.89333333333333,"octnovdec"
"Cristo.IR3.arr1",2015-11-20,31.8927777777778,30.6972222222222,31.21171875,1.19555555555556,"octnovdec"
"Cristo.IR3.arr1",2015-11-21,30.8238888888889,29.9411111111111,30.4556018518518,0.882777777777775,"octnovdec"
"Cristo.IR3.arr1",2015-11-22,31.9961111111111,29.9411111111111,30.7137152777778,2.055,"octnovdec"
"Cristo.IR3.arr1",2015-11-23,32.0727777777778,30.2927777777778,31.0474363425926,1.77999999999999,"octnovdec"
"Cristo.IR3.arr1",2015-11-24,31.9961111111111,30.4188888888889,31.0694791666667,1.57722222222222,"octnovdec"
"Cristo.IR3.arr1",2015-11-25,31.9438888888889,30.4438888888889,31.0120833333333,1.5,"octnovdec"
"Cristo.IR3.arr1",2015-11-26,32.4072222222222,30.6211111111111,31.079056712963,1.78611111111111,"octnovdec"
